LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Виталий Завьялов,03.02.2020 в 20:21,2.4,"1)максимально некомпетентная поддержка(на простой вопрос отвечают более часа,клишированные фразы по +100500 символов)
2)по ставкам на киберспорт можно забить,половина событий нет,когда происходит отмена на остальных бк,здесь матч рассчитывают(хотя так не должно было быть)
3)по спорту хз особо не играл
4)расчет ставок может проходить по 3-4 часа(в лайве быстро,а вот прематч если поставил то можешь ждать выигрыш по несколько часов после завершения события)
5)по выплатам вроде все нормально
Ну и в заключении что максимально выбешивает в этой бк это тех поддержка(если у вас возник вопрос по какой-то в позиции в линии,то они будет тянуть и ответят только после того как матч начнется KEKW),ну а так вроде бы все,плюсы я расписывать не буду потому что их гораздо меньше,по сравнению с минусами"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Юрий Сафронов,03.02.2020 в 10:27,1.3,"Здравствуйте, впервые сделал ставки на футбол. Одну ставку рассчитали, на вторую дали возврат. Ставил на П1 и Ф1(0), команда 1 победила со счетом 3:1, победу рассчитали ,а на фору дали возврат. Как это понимать неизвестно… Купон #783152799978."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Никита Щанин,02.02.2020 в 17:00,1,"Завел деньги, первую же ставку поставил, после того как ставка выиграла, вернули сумму ставки.
Ждали момента как только ставка выиграет.
Друг говорит что все матчи так ждут, если проигрывает то проигрышь ставит, как выиграет делают возврат пари.
Теперь понятно почему вы такие богатые
#508445108660
вот номер пари можете посмотреть"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Елена Проценко,02.02.2020 в 17:00,2.1,"Поставила две ставки #965638889242 и #349886478613 По обеим дали возврат. В чем дело? почему если ставка выиграла вы ее возвращаете? В чем смысл букмекерской конторы тогда, если выигрышные ставки не выплачивают??? Если была какая то ошибка в коэффициентах, прошу пересмотреть и рас читать по парильному!!!!"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Киса Кисуля,02.02.2020 в 16:02,1,"Ужасная контора. После первого же выигрыша *Пользователь не найден* и как я вижу за последнее время у многих людей такая проблема. Требуют приехать в ППС.
Ребят, мы в 21 веке) нельзя пройти видеоидентификацию? Предоставить весь нужный пакет документов и закрыть этот вопрос за 5 минут, а не за 30 дней.
Украли у меня 18 тысяч рублей, надеюсь на вас найдут управу, мошенники."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,андрей андр,01.02.2020 в 15:19,1,"Сделал 2 ставки выигрышные,моментальная блокировка как я поставил на вывод деньги.Контора мошенники,выигрыши не выплачивают.
Успел заскринить ставки,чтобы составить жалобу."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Антон Аксенов,01.02.2020 в 15:16,1,"Контора не выполняет своих обязательств и не отвечает за свои слова. Закинул 30тыс.и к сожалению проиграл их. За это контора должна была сказать спасибо, а меня опрокинули с бонусом во первых, а во вторых порезали максимумы."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Андрей Верхушкин,01.02.2020 в 15:15,1,"Пару дней назад я к огромному моему сожалению зарегистрировался на этой свалке под названием лига ставок. Внес депозит 42000р. Проиграл его за одну ставку. Хотел пополнить счет еще, и попробовать отыграться, но к огромному моему удивлению я не смог зайти на сайт этой свалки. Написал сообщение в службу поддержки, на что получил ответ, что мне надо ехать в клуб и писать заявление на разблокировку моего аккаунта. У вас все впорядке с головой? Я проиграл вам 42000р и за это вы заблокировали мой аккаунт? Желаю вам скорейшего выздоравления.хорошей же конторой были раньше, а превратились в помойку."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Владислав Рычков,01.02.2020 в 15:13,4.7,"Хорошая контора, широкая роспись, при регистрации дают бонусы, еще в 17 году регистрировался. ППС так же на уровне, приятно там находиться."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,АЛЕКСАНДР ИНЧИН,31.01.2020 в 10:42,1,"Знакомьтесь, Лига Ставок, букмекер который не платит выигрыш и забирает себе ваш депозит. Зарегистрировался в букмекерской конторе Лига Ставок, прошел онлайн верификацию, которую Лига Ставок подтвердила, после чего открыла мне возможность пополнения счета. Я внес депозит 10000 рублей. Сделал несколько ставок из которых часть проиграла и часть выиграла, после чего на счету стало 30000 рублей. Заказал 14000 на получение выигрыша, после чего Лига Ставок тут же заморозила мой личный кабинет. Я написал письмо в поддержку Лиги Ставок и также им позвонил и там и там для разблокировки моего кабинета требуют приехать лично к ним в клуб. Я им сказал, что стоимость такой поездки для меня составит больше 30000 рублей, потому что клуба Лига Ставок в городе где я нахожусь нету. Они сказали что это мои проблемы, дорогу они мне оплачивать не будут и разблокируют мои деньги и выигрыш только после того как лично приеду к ним в клуб. В итоге Лига Ставок не платит выигрыш 20000 рублей и забрала себе мои 10000 рублей которые я внес им на счет и требует чтобы я за свои деньги ехал к ним в клуб, чтобы получить свои же деньги."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Сергей Ивасенко,31.01.2020 в 09:16,1,"Контора лига ставок заблокировала мой счет из-за 2000 рублей. При обращении в службу поддержки мне прислали следующее сообщение:
Благодарим за обращение в службу поддержки Первой Международной Букмекерской Компании «Лига Ставок».
По данному вопросу необходимо обратиться в Компанию и оставить письменное обращение в любом из Центров Обслуживания Клиентов (ЦОК).
При себе необходимо иметь гражданский паспорт.
Бланк обращения можно получить у сотрудника Компании (кассир).
Данное обращение также возможно направить на юридический адрес Компании: 125047, г. Москва, 4-й Лесной переулок, дом 4, этаж 14, комн. 15 (адрес указывается полностью).
К письму необходимо приложить нотариально заверенную ксерокопию паспорта.
Заявление рассматривается в течение 30 дней с момента его регистрации.
О результате рассмотрения Вас обязательно уведомят по телефону, который Вы укажете.
С адресами клубов Вы можете ознакомиться, пройдя по ссылке https://www.ligastavok.ru/clubs
В моем городе нет клубов лиги ставок. А платить за нотариуса и посылать нотариально заверенные копии неизвестно кому ради 2000 рублей которые сейчас на счету я не собираюсь.
Прочитал отзывы и смотрю я такой не один.Всем блокируют счета. Если вы думаете что можно так просто блокировать всем подряд счета и отжимать деньги вы глубоко ошибаетесь!"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Арсен Хачатурян,30.01.2020 в 16:26,3.4,"Если говорить в общем, то букмекер нормальный, но я почему-то ожидал большего от бука, который везде в топах. По честному линия посредственная бывает, даже в популярных видах спорта, кэфы есть и лучше. Думал, что при таком статусе необходимо ему соответствовать. Но хотя бы ввод средств меня не разочаровал, все быстро пришло. В целом-то нормально, но я ожидал больше"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Денис Точилов,30.01.2020 в 16:19,1.9,"29.01.2020 происходил матч
2-я карта / Team Empire Hope — FlyToMoon
у flytomoon у игрока произошли технические неполадки и он не смог продолжить игру
продолжать ожидать его не стали
и само собой букмекер решил что просто отменить и вернуть деньги за ставку не нужно
и просто рассчитал им поражение
хотя было бы гораздо логичнее вернуть деньги
и отменить пари
вот номер матча
#463778453481"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Денис Коптелкин,30.01.2020 в 13:34,1,"Здравствуйте,поставил сегодня ставку,она проиграла и мне заблокировали аккаунт! Но у меня там остались деньги. Я этим не доволен.Дайте тогда остаток вывести,нельзя же просто так отбирать деньги!!!"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Марк Перевалов,29.01.2020 в 20:06,1,"Плохая контора, которая обманывает своих пользователей, сегодня 29 января 2020г, был матч Белые Медведи vs Чайка, на лини горел счет 0:0, потом его убрали, соотвественно поставил ставку на исход другой, угадал ничью, были две ставки в разное время, выйгрыш составил 5500руб. В пари: проигрыш, два раза им звонил, сначала прислали смс что рассчитали верно, опять позвонил,говорят все было на линии, я что даун ставить другую ставку? говорю, мне что теперь скриншот делать, когда ставки ставлю, Вы клиентов за дурачков слепых не держите, я честно выйграл а мне мой выйгрыш зажали, сразу стало понятно что это за контора."
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Сергей Черников,29.01.2020 в 11:32,1,"Остался крайне не доволен данной конторой. Поясню. Как и многие из написавших здесь отзыв, я столкнулся с блокировкой аккаунта сразу же после расчета ставки. И если у одних это хотя бы выигрышные ставки. Тут хотя бы можно понять хоть какую то целесообразность блокировки (возможно чтобы предотвратить какое-нибудь мошенничество или еще что). У меня же, и судя по отзывам, я такой не один, ставка проиграла, но тем не менее меня заблокировали. И в чем собственно логика, Лига ставок!!!???
В надежде на здравый смысл и разблокировку, как и многие здесь, оставлю почту аккаунта"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Владимир Савченко,29.01.2020 в 09:13,1.1,"Вывод средств очень долгий, приложение тормозит.Контора не очем , не советую!"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Александр Корешков,28.01.2020 в 15:14,5,"Очень хорошая букмекерская контора.Играю уже больше года .Никаких проблем с выводом средств.Выйграл фрибет 10000 рублей и выйграл с этого фрибета 18300 ,быстро вывел деньги.Только вот новое мобильное приложение мне не нравится (медленно работает,нельзя добавлять сразу в избранное события,нужно заходить в события,много времени занимает) Надеюсь вы исправите этот недочет.Не хотелось бы из-за этого с вами расставаться) А в целом все супер.Рекомендую данную контору,считаю ее лучшей в России!👍"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Алина Василькина,27.01.2020 в 17:43,1,"Это какое то безумие, вы что меня удалили?? «пользователь не найден», у меня вообще то там монета лежит!!"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Николай Брызгалов,27.01.2020 в 16:30,1,"Зарегистрировался, проиграл фрибет, спустя неделю решил закинул 7к, спустя 10 минут после депа пишет «пользователь не найден», вот так вот Лига ставок решает вопросы с клиентами, которые их кормят — безобосновано блокирую аккаунт, ну спасибо!"
LigaStavok,https://bookmaker-ratings.ru/review/obzor-bukmekerskoj-kontory-ligastavok/all-feedbacks/,Кирилл Недельский,27.01.2020 в 13:36,5,Самая давнишняя букмекерская контора на просторах постсоветского пространства. Огромное количество пунктов приема ставок. Неплохая роспись на матчи. Огромное просто невообразимое количество лайв-ставок. Однозначно лучшая контора по лайву. Практически любые виды спорта попадают в лайв в любое время суток. Довольно неплохие максимумы. Очень быстрое пополнение и вывод средств.
